x1,x2,f
0.0,0.0,0.0
4.612903225806451,0.0,659.6451612903224
4.612903225806451,5.977229398839614,1874.3724674052748
4.998530941624795,5.977229398839614,1878.9824378938367
4.998530941624795,5.99991358553662,1878.9999333517903
