x1,x2,f
10.0,10.0,640.0
5.258064516129032,10.0,1337.0645161290322
5.258064516129032,6.015180251177619,1876.9433188467897
5.000979377377417,6.015180251177619,1878.9921947733194
5.000979377377417,6.000057609642253,1878.9999703782632
