x1,x2,f
1.0,8.0,1215.0
5.129032258064516,8.0,1743.5161290322578
5.129032258064516,5.764705882352941,1876.4800759013278
4.9848197343453515,5.764705882352941,1877.1247907132488
4.9848197343453515,6.007590132827325,1878.990436720688
5.00048968598886,6.007590132827325,1878.998048689608
5.00048968598886,5.999107043196785,1878.99996370672
